,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
530,heyDPS,"Telecom Professional || Interested in National, Social and foreign affairs.",Ballia✈Kolkata,414,44,917,1,"Covid Vaccination Centre List for 16.09.2021 
(1/2)

#CovidVaccine #kmcfightsagainstcorona https://t.co/VJ8qeQVy8C","['CovidVaccine', 'kmcfightsagainstcorona']"
531,TheCanadianDav1,"A Canadian who loves Real Canadian cultures, principles/values that unite us as a strong & free Nation. More freedom of speech and more courage to exercise it!","Ottawa, Ontario",1758,1768,20893,11,"UPC leader Jason Kenney just announced new Covid measures effective at Midnight. They are saying they will not force us to be vaccinated but you will not be able to do anything indoors without proof of vaccination using the new Passport. 

Conservatives = Liberals in blue coats! https://t.co/SrIMqHF48P",[]
532,Yaldez4FSI,"I am a retiree. A former Banker. I did bank marketing for various software firms as a second career, and now I am very into wine.  Opinions are my own.",California,1375,1479,23482,9,LA County to require proof of vaccination for some indoor and outdoor venues https://t.co/sPyy7HwejX https://t.co/H7OZoydOBA,[]
533,moonturtles2,Getting old and getting pissed🌊🌊🌊,,874,328,9801,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
534,EmmaJeanTweets,,,646,189,10327,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
535,ThinkB4Entering,"Oust the seditionist traitors from our government.
They are still planning their coup. Take it serious.
#Resist","Somewhere in the PNW, USA.",4301,3209,23185,4567,"BREAKING: A large Florida landlord announces that he will begin requiring all new and existing tenants to provide proof of COVID vaccination, saying, “You don't want to get vaccinated? You have to move, and if you don't, we will evict you.” RT IF YOU SUPPORT THE LANDLORD’S MOVE!",[]
536,LarryWy82388322,Love to discuss politics. Very disappointed that Jason Kenney was elected by cheating.,,3932,831,5692,122,"I now have heard the 3rd medical mom in my Stollery group of friends have their medical child’s surgery cancelled due to Covid lack of resources. When your freedom now impairs others’ health, it’s hard to sympathize with your “rights” to choose vaccination",[]
537,Gee07Mr,,,751,148,2071,437,Unexpected and heartbreaking: Thousands flood ABC affiliate’s Facebook page with vaccination horror stories – World Tribune: U.S.  https://t.co/fUlMEybWxs,[]
538,kraus_read,“The circle of day and night is the law of the world—the most restricted but demanding of the necessities of the world—the most inevitable but the simplest“.,United States,597,391,191638,192,"California counties with the lowest vaccination rates were most eager to oust Gov. Gavin Newsom. 

Conversely, those with higher vaccination coverage supported the governor at higher rates.

Read the story: https://t.co/B2TFE3EdPa https://t.co/ddZUEDFfwf",[]
539,joens_larry,I'm unhappy with world as a whole and signed up here to change it to my liking. (shakes fist at sky),,97,46,2204,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
540,QCOSS_,"Queensland Council of Social Service (QCOSS) is Queensland’s peak body for the community services sector, advocating for equality, opportunity, and wellbeing.",Queensland,640,2138,4106,6,".@ACOSS CEO @Cassandragoldie warns against leaving high-risk groups behind with focus on overall #COVID19 #vaccination targets of 70-80% - rates must be raised across all groups including those on lower incomes, First Nations, ppl with disability. https://t.co/2QAx04UlFw","['COVID19', 'vaccination']"
541,Jmcken2J,"Executive Director of School Renewal, Department of Education, NYC.                                My opinions are my own","Brooklyn, NY",411,258,23941,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
542,stellabystarlit,"Liberal,world traveler & retired I have never voted republican in my life. #UniteBlue #Resister #Biden #Harris Followed by Tea Pain and Palmer #BlackLivesMatter",California ,9520,9351,160388,6,"Large outdoor events with more than 10,000 attendees such as football games will also be required to check attendees’ vaccination records, as large indoor events already do. https://t.co/QtkY4arGKL",[]
543,MarionIsham,,,332,23,3586,149,"So you have to produce a clear covid test or proof of vaccination to your bartender before they can give you Bud light. But you still have to wear a mask because the vaccines don't work? 

What?",[]
544,kukk44,I am grateful to be a woman. I must have done something great in another life. Maya Angelou,Hong Kong,7727,16091,390735,83,"Just In : Jodhpur district in Congress ruled Rajasthan made the record of highest vaccination in single day.

Jodhpur Vaccinated 271307 people on 14th September. In the mega vaccination drive, 5500 health wokers on 1060 centres are deployed in Jodhpur.",[]
545,mobygrapefan,"Fighting for truth, justice and the American way.",Earth,2437,3819,406588,3,Occupy Democrats is suddenly supporting evictions in the case of those who don’t provide proof of vaccination. 🤬  https://t.co/zInpyg6tv7,[]
546,FleischYeg,"Wednesday to Saturday 9AM-10PM, Sunday 9AM-5PM. Deli / Coffee / Bevs / Brunch / Bagels / Soft-serve. Where convenience, quality & community intersect.","Edmonton, Alberta",114,1720,670,0,"We’ve been making tough decisions as of lately, but are feeling validated after today’s announcement. Nothing changes for us, we are still requiring proof of vaccination to dine indoors at Fleisch and are glad we implemented these measures pre-emptively to keep EVERYONE safe. 🙏",[]
547,ncaralicea,"Software & AI Developer & Freestyle footballer (wanna be), but most importantly standing up for what is right","montreal, canada",233,102,16125,355,"82% of Canadians over 12 have had one or more vaccination shot. That means ~12.5 million Canadian adults and children are unvaxxed --  a third of the country.

And the political class wants them demonized and banned from public life.

https://t.co/IgaBsB98v3",[]
548,AustinAmers,"Cats, dogs, dinos. All animals, really. Buckeye in Texas who believes in compassion, empathy, intelligence, science, justice! #AdoptDontShop #UglyDogs",,2147,503,28930,351,"That's an absurd statement. Mandatory vaccination is a longstanding and important component of military life. It should go without saying, but sickness hurts readiness. https://t.co/ptDee8n246",[]
549,wrvolkmann,Gonzaga. MTG. Gay shit. GME/Stonks. Tennis. Leftist bullshit. He/Him.,,93,76,1927,0,"The LGBT community has a high vaccination percentage, as well. 
Finally, gay atheists getting tue recognition they deserve. Y'all need to catch up. https://t.co/yNNOrRgBct",[]
550,dharmendra1015,"Smile is the best way to win hearts.
Indian First,Jai Hind.
I am a proudful Hindu.","Gorakhpur, India",610,278,33525,7818,"Milords have asked the Government to ensure 100% vaccination by the end of the year… The Government, in turn, should ask them to clear this 4 Cr pendency by 31 December…
Please RT if you agree! https://t.co/QKaz1tHecX",[]
551,no2hitting,Children's Advocate working to End Corporal Punishment/Hitting of Children 5-18 years old K-12 in U.S. Public Schools,,4867,865,355994,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
552,TheChestnutPost,Latest in Breaking News,"Washington, DC",0,215,292551,0,PNP admits it cannot check if COVID-19 vaccination card is fake https://t.co/DOM8W51rZY,[]
553,HemmingsenAnita,"She/her Passionate for BLM, Equal rights 4 LGBTQ, Women, Children, POC pro-choice, protection of animals &  environment. #DeathSantisKilledMyMom
RESIST!
🌊🌊🌊","South Carolina, USA",2193,911,4674,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
554,Alexxx3_,27. Vet Tech. #ChopOn #GoPackGo,,406,322,19129,57,"Pleased to report that the @cityoftucson vaccine requirement for city workers has helped boost our vaccination rate!

✅Approx 740 city workers have reported getting vaccinated since we adopted this policy

✅83% of city workers are vaccinated - up roughly 20% 

#GetVaccinated",[]
555,carolyn1315,"Interested in breaking news stories, gardening, cooking and life in northwest living.",,189,193,24233,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
556,amit4426,Member of MyNation Hope Foundation,"Farrukhabad-Fatehgarh, India",345,322,10596,33,"@SriRudyBABA @love_a_man @MyNation_net @MensDayOutIndia @rashtrapatibhvn @narendramodi @RahulGandhi @RajThakre09 @ThakreUddhav @ArvindKejriwal @BJP4India @INCIndia @theShivsena @RSS4India @AITCofficial @HMOIndia @ndtv @News24 @aajtak @ABPNewsTV @dna @republic @mid_day @mumbaimirror @Ani_News @BBC @nytimesworld @Independent @SkyNews @smritiirani @sharmarekha @SwatiJaiHind @fayedsouza @poojabeditweets @BDUTT @Nidhi @sagarikaghose @AnjaliB_ @ShashiTharoor @IndianFeminism @sanket @Rupali02125815 @AshwiniUpadhyay @ShivSena @mynation_hr @GR_Barbarika @Mynation_Wb @NCPCR_ @NCWIndia @ShaadiDotCom #CrimeByBharatkiLaxmi - 1130

#FakeCases
#HelpMeMyNation
#GenderBiasedLaws
#MensLivesMatter 

#Punjab: 3 moga #AblaNari arrested for holding fake covid vaccination camp

https://t.co/BVVhBw0H27",[]
557,Smokeyd96571509,"able to leapfrog 40 whiskey bottles,  can only drink 3 beers.",,223,98,8523,243,I'm going to print this picture for when I'm asked for my vaccination status. https://t.co/heAXoVpGHX,[]
558,JJFJR2381,There can be only one. EET. B.S. Operations Technology. Dad was U.S. Navy Chief Petty Officer 1939-1959; he worked on Shemya Island 13 years for BFEC.,"Boston,Massachusetts, U.S.A.",3069,1897,134363,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
559,madasa2,"🙏 ❤️ 🇺🇸 It’s Tyranny when Government has the power to take your job, limit your travel, and restrict your life for refusing to submit to medical procedures.","Maryland, USA",566,83,40805,2,"Rules for thee, not for me.
https://t.co/IRlxNx6kWS",[]
560,trott1073,"Club Democracy, DQ, Scientist, equine bodyworker, flautist, ex-runner/high jumper/hurdler/steeplechaser, she/her, #BLM, #Popokian",,1262,298,30734,0,@jonathantrott @VTeagueAus @wabzqem @zalisteggall We have something like that in California.  Sadly when I presented my vaccine code for scanning at the movies (For the first time attending a venue saying they require vaccination) the ticket seller said they didn't need to check vaccine status :(,[]
561,SamFish90,"Facts Matter! Don't get offended I speak TRUTH. Truth hurts but lies kill!

#COLIPlus10Percent
#NinaTurnerIsAFraud",USA,1412,1413,36487,0,US Will Require Immigrant Visa Applicants To Prove COVID Vaccination Status - NPR https://t.co/vHcdfRnddg,[]
562,ReapSow3,"Loves God, family, Texas & USA Living in fear is not living.✝️🇨🇱🇺🇸. Faith over fear.  Matt 6:27 Can all your worries add a single moment to your life?",#Resisting democrat Marxism ,4243,4341,125816,164,"Occupy Democrats now advocating for landlords to evict tenants based on their vaccination status, thus disproportionately affecting the poor and people of color.

The movement has come a long way. https://t.co/yM5lnacZwc",[]
563,LoisSpate,Retired Elementary School principal and primary teacher. Skate Canada Professional Coach,,181,99,2906,16,"From a government press release: Here are details of Alberta's so-called ""Restrictions Exemption Program"" a.k.a. proof of vaccination program #covid19ab #ableg #abpoli https://t.co/wWJGPBCguU",[]
564,StobertTracy,Single women and grandmother of 4..,Regina Saskatchewan,91,53,583,312,"""Restriction exemption"" program. ""Proof of vaccination"" program. Whatever you call it, it's a vaccine passport for #AB. FINALLY!

@PremierScottMoe, your turn. #SK is the LAST place in Canada with no mask mandate or passport. Better late than never.

RT if you agree.

#COVID19SK",['AB']
565,bannerite,#Democrat #AntiRacist #ACLU #VoteBlue2022 #DemsWork4USA #AntiGOP #Antifa #DemForce #IWillVote #ItsMyBody https://t.co/garPREmWXo…,"Illinois, USA",76033,93547,1055247,62,"Starting Sept. 22. in Contra Costa County: Anyone age 12+ who enters a restaurant, bar, entertainment venue, gym or fitness center will need to show proof of COVID vaccination OR present a negative test result.

TY @CoCoHealth! Hope @Dare2BWell will follow!https://t.co/28XvuMUAEB",[]
566,mySeoJuhyun,"SEOMATE @sjhsjh0628 💗 SONE  @GIRLSGENERATION 💝 REDVELVET 💞 FX💜 AESPA 💖EXO, WAYV, NCT, SHINEE💕SM ent. ARTISTS 💫 KDrama💟",Republic of the Philippines,484,100,36151,124,Vaccination anthem  https://t.co/f022r1GQDm,[]
567,IanDavey773,"Senior engineer for Xcential. Multiclassing irl as scholar/hermit. Opinions my own, but I’m right, dammit. He/his/him. CW: indignant center-left politics","Charlottesville, VA",153,192,28997,0,"@WalshFreedom Right, because being born a different race is totally a voluntary choice just like refusing vaccination.

Gross.",[]
568,mark68583978,,"Palm Harbor, FL",430,219,8382,237,"A Florida landlord is requiring his tenants to show proof of vaccination to continue living on his property. There is no end to this madness. They crave power and control. And they won't stop.

We're on a dangerous path in this country. Most have no idea how bad it could get.",[]
569,Bradthinks71,Random thinking. My views are my own. #Respect #InnocentUntilProvenGuilty https://t.co/V6MyFTFzHQ Likes do not indicate agreement.,Australia,5001,1329,28943,0,The vast majority of people are embracing vaccination.  #covid19nsw Don't you mean are being co-erced?,['covid19nsw']
570,JudithKMcHale,"Licensed Professional Counselor, facilitator of relationship building groups; patriot,  advocate for common sense gov; mom, grandmother","Arizona, USA",3756,2757,209437,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
571,ChakuuFoxDragon,✨🌱🦑✨♀Ace♠️ 日本語を勉強しています。私は間違いがあれば申し訳ありません！ 💁 気軽に話しかけてください! ありがとうございます！ENG OK 日本語 OKくコ:彡,,1624,1112,287729,803,"#BREAKING New L.A. County health order to require proof of vaccination for indoor areas of bars, wineries, nightclubs
https://t.co/yBbFHk2FA8",['BREAKING']
572,StefanK1117,"Biden’s team works hard & delivers. If the GQP Congress wasn’t so obstructive, the country could heal much faster. #GetVaccinated","San Diego, CA",2167,1915,18570,1,"Nihilism is right.

Republicans don’t fight FOR anything. 
They’re just AGAINST everything. 

Anti-libs, anti-science, anti-truth, anti-abortion, anti-vaccination, anti-logic, anti-progress, anti-democracy, anti-decency etc. 

The GOP has become an Anti-Party. https://t.co/hwftkUZz7K",[]
573,arjuntrvd,"Passionate about Crypto, Contributing to Next Gen Tech, Trying to save Vedic Cultural Heritage. Blessed Gujarati & Indian.
RTs, Likes aren't endorsements.",United States,810,636,3684,777,"What exactly happened :

1. 75 crore Vaccination done in India
2. All Vaccines are manufactured in India
3. India Vaccinating ppl equivalent to Switzerland population EVERY DAY.
4. India has developed World's first DNA based vaccine
5. India exporting vaccines to 90 nations https://t.co/97DrTtDEQ8",[]
574,jerrycutt63,EYE OF THE TIGER. fight the fight for what is right for ALL#vietnam era veteran 🇺🇸#GOCARDINALS💥#GOCHIEFS 💥#GONAVY💥#GOBLUES🇺🇸#GOAmerica 💥,SHOWME state USA.          ,2338,1361,89353,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
575,jane_labate,,,815,200,29674,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
576,bluefIame,"25, bixa muda & criadora de threads de relevância internacional // art acc: @jecadraws

(she/her; ela/dela)",rio de janeiro,262,290,187082,124,Vaccination anthem  https://t.co/f022r1GQDm,[]
577,CottageInnNEO,Independent hating the hypocrisy.  Get a backbone and never let it go. Admit when you are wrong BUT change to make sure you don't ever make the same mistakes.,"Akron, Ohio",7,4,885,0,It is time for the Texasses and Ron Defundus Governors to REPEAL ALL VACCINATION MANDATES and ALLOW PARENTS TO REFUSE TO DIVULGE IF THEIR CHILDREN HAVE HAD ANY SHOTS.  Then we can truly blame only parents who victimize their children.,[]
578,SrGhart,"Veteran, curmudgeon, who will never vote R again for their betrayal of the US. But thanks to all here who edify me in my 8th decade.",USA,53,75,12074,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
579,GB_ruleofgame,"기계설계직, 천안함 전문 트위터, 종종 자칭 좌파 무늬만 진보들의 구라와 위선에 침튀김",Korea,47,91,11216,0,@Korenani02 Vaccination is now open to everyone in Korea.,[]
580,MatthewDavidH,"Computational Biologist, helped put 5 Antivirals on the market, now @envedabio
https://t.co/iq0TQXYGRb",Iowa,31,240,3562,0,"@remid0d0s0 @_stah Could be a major bottleneck if US doesn't ramp up testing capacity ASAP when employers start saying ""vaccination card or frequent tests.""",[]
581,Khairudin_faiz,"-pc, gadget and game enthusiast -
and I entrust my affairs to Allah. Indeed Allah watches over His servants. (40:44)
-YNWA-",,465,62,27714,16,"Selamat Hari Malaysia! We are in this together. Some images from recent vaccination programs in remote parts ofSabah 2 reach ppl by Land, sea or air -health volunteers &amp; staff fr @KKMPutrajaya @MalaysianRC &amp; other NGOs vaccinate them. #solidarity #LindungDiriLindungSemua https://t.co/wn78BpVEJd",[]
582,cameronnight11,Family |  Fishing  |  Sports 🇨🇦,,458,426,11772,0,@HabbyEnding @jkenney You don’t think our premier is at fault for low vaccination rates?,[]
583,SShlensky,,"Mississauga, Ontario",77,10,801,1000,"NEW - Independent MPP Roman Baber says he’s creating a private members bill which “Will prohibit employers from firing or placing an employee on
leave because of the employee’s vaccination status or because an employee refuses to disclose
their vaccination status to the employer” https://t.co/8S7BQLczSo",[]
584,Dramma112,,,877,119,47258,2236,"Vaccination rates:

France: 72 percent
Canada: 68.7 percent
Italy: 66.3 percent
UK: 65.9 percent
Germany: 62.2 percent
America: 53.9 percent

Is this what they mean by American exceptionalism?",[]
585,ReapSow3,"Loves God, family, Texas & USA Living in fear is not living.✝️🇨🇱🇺🇸. Faith over fear.  Matt 6:27 Can all your worries add a single moment to your life?",#Resisting democrat Marxism ,4243,4341,125816,82,"Biggest frauds on the Internet: @OccupyDemocrats is suddenly supporting evictions in the case of those who don’t provide proof of vaccination 

https://t.co/C4pfF1l0ZZ via @twitchyteam",[]
586,imaginethink_,"મારા અસ્ત સુધી વ્યસ્ત રહું,
મસ્ત રહું અને જબરદસ્ત રહું.","Bilimora, Gujarat, India",451,66,4742,7818,"Milords have asked the Government to ensure 100% vaccination by the end of the year… The Government, in turn, should ask them to clear this 4 Cr pendency by 31 December…
Please RT if you agree! https://t.co/QKaz1tHecX",[]
587,stepheniola,The mediocre teacher tells. The good teacher explains. The superior teacher demonstrates. The GREAT teacher INSPIRES. ✨,,231,292,27907,16,"Share you vaccination stories. This is safe space. 💕 I’ll start…….

After my second dose, I suddenly became pregnant. I don’t know what’s going on with my body, but I think I was impregnated by the vaccine. I wasn’t pregnant before the vaccine. 😔",[]
588,bmduubs,,,20,12,32,0,"@Jenna_Fitzz A lot of post secondary institutions have made their own restrictions from what I know. SAIT is requiring mandatory vaccination for all students as of January 1, 2022 and is making their own decisions about class delivery.",[]
589,KutzKurt,"Cabinetmaker, inventor, designer. MAGA, conservative. Author of ""North Americhina.""    https://t.co/H9fHXSuyFq",Arkansas,2910,1388,4169,4,"@FoxNews A vaccine so ""safe"" that Biden has to threaten you to take it, for a virus so ""deadly"" that you have to take a test to know if you have it, all for a vaccination that's so ""effective"" that you still have to wear a mask.",[]
590,Kirensa1,"She/Her. Mother of three, RN. I like long walks around the pond with my dog. If you’re a human and I’ve ever invited you along, I must really like your company","Calgary, Alberta",280,27,205,51,"Another presser, another list of question suggestions (with lots of help). Here we go!

1. If proof of vaccination is the only measure you are introducing, what do you pan to do to drastically and rapidly expand access to vaccines in rural areas with the lowest vacs rates? /1",[]
591,SKUsa11,Total computer geek. Married to a computer geek. Vote for @joebiden #DemocraticParty #ClimateChange #Resistance #CNN #MSNBC #NYT #WP #AP #Vote #election2020,"Palm Valley, FL",3519,1731,51351,0,"Proof of vaccination!!!!
#Maddow https://t.co/I9K3xkbToO",['Maddow']
592,Sarah315er,Former Western NYer - Buckeye fan & ♥ the CBJ 🏒 - grateful we found a path to preserve our democracy.  #Billsmafia,"Ohio, USA",1205,261,25015,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
593,shayne571,"Italian by heritage. Canadian by birth. American via immigration.

Doing database stuff. Born in Canada. Living in the US. 

Backup account is @shayne0571",Los Angeles,1345,835,378723,192,"California counties with the lowest vaccination rates were most eager to oust Gov. Gavin Newsom. 

Conversely, those with higher vaccination coverage supported the governor at higher rates.

Read the story: https://t.co/B2TFE3EdPa https://t.co/ddZUEDFfwf",[]
594,Primejodytime,"Nice bum, where you from?",Boston,662,98,45229,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
595,pramdm,Periodontist by profession. Follows indian politics and loves to eat south indian food in particular. RTs are my endorsements.,"Bilaspur, India",212,71,4721,7818,"Milords have asked the Government to ensure 100% vaccination by the end of the year… The Government, in turn, should ask them to clear this 4 Cr pendency by 31 December…
Please RT if you agree! https://t.co/QKaz1tHecX",[]
596,sierra_janna,#YesToResponsibleMining,"City of Tagum, Davao Region",309,658,11545,191,"Good morning! USEP vaccination Hub is already open starting today.

We will be accepting walk ins today po. 
 Anyone 18 yrs old and above just bring any valid id and safe davao qr. 

pls help us dessiminate. Kung may mga kakilala pa po kayo na hindi pa nabakunahan! 

Thank you!",[]
597,vipenaj,,"México, D.F.",2801,371,58543,343,"Dr Fauci unequivocally supports offering vaccination to children.

“[T]he intensive care units in the paediatric hospitals are full. We’re almost overrun ... we have lost more children from SARS-CoV-2 than we ever lose for influenza, and we vaccinate children against influenza.” https://t.co/CQzGFjIqBa",[]
598,paladine,"I believe in ‘small folk'. I RT what is interesting to me. Dear granddaughters, I do it all for you. ❤❤#ComplexPTSD #EpisodicAtaxia2 #ProtectDemocracy",,6498,6831,473639,1,"A few months ago my Alberta ex said, oh the covid is all outta here. Smh. I told him different but he believed Kenney and Hinshaw. Now, with triage, his age, and his health conditions? He'll be lucky to live. I talked him into vaccination, tho. So, maybe. https://t.co/dvJB6bLQK0",[]
599,112Michelle112,"Proud daughter of (ret)Master Sergeant (USA) 🇺🇸🇺🇸  miss you daddy! 💜💜
MAGA

celery juice heals💪",United States,3174,2870,78659,27,N.J. senator’s plan would put natural immunity on equal footing with COVID-19 vaccination https://t.co/Qs2SLNoJ56,[]
600,punchingupp,"Leftist Virtue is a Lie, Former Democrat, No DMs if: your Blocked, China owns the Democrats now.",,4589,5329,13411,4567,"BREAKING: A large Florida landlord announces that he will begin requiring all new and existing tenants to provide proof of COVID vaccination, saying, “You don't want to get vaccinated? You have to move, and if you don't, we will evict you.” RT IF YOU SUPPORT THE LANDLORD’S MOVE!",[]
601,Jencrawford1700,"Mom, Wife, Pediatric Psychologist, wants Canada to be #ZeroCOVID, seeking intelligent, responsive, responsible and respectful government. Opinions are my own.",,50,27,290,45,“Proof of vaccination restriction exemption program” is the longest name for vaccine passport I’ve ever heard,[]
602,AmBoDe33,"Art - sculpture & 🎨. Cycling🚴‍♂️ & coffee☕, sometimes wine🍷. Vegan. Gardening for food & homeopathy.  Doxies🐕. FB: Ambode33 #Resist #BidenHarris2020",Deep Space 9 ,1709,2441,319546,1,"So strange. Local @WFLA Tampa reports another sheriff died fron covid. Never any mention of vaccination status (But we know). In the next frame a teacher also died and they asked about his vaccination status. Why?
When maga sheriff Grady judd's boys are dropping like flies",[]
603,queertardo,"I LOVE my GAY genes, they fit FIERCELY!","Flaming High Desert, CA",4456,4422,102645,29,"Nicki Minaj testicle-gate is making all of America choose sides between Cardi B and Nicki Minaj all over again! Damn. Well for this vaccination beef, Nikki has Tucker Carlson and Candace Owens....And Cardi B has, well everyone else in the world https://t.co/m8jCBMcry5",[]
604,DrPol7,🇺🇸#God🇺🇸#1stA🇺🇸#2ndA🇺🇸#IFBP🇺🇸#Military🇺🇸#Police🇺🇸#Patriot🇺🇸#TellTheTruth🇺🇸#NeverGiveUp🇺🇸#LiveFreeOrDie🇺🇸#AllLivesMatter,,6272,5706,10509,0,Being dead set on mask &amp; vaccination mandates has some cawardice involved in the psychology of the obsession,[]
605,PolasaniKarthik,,BHARATH VARSHA,2588,200,4696,7818,"Milords have asked the Government to ensure 100% vaccination by the end of the year… The Government, in turn, should ask them to clear this 4 Cr pendency by 31 December…
Please RT if you agree! https://t.co/QKaz1tHecX",[]
606,k123w2,#MAGA #1A #2A 💜mom💜wife💜family💜✝️ LiveLaughLove🍔🍷,,1274,763,4403,2693,A forced vaccination is nothing short of violence,[]
607,lizzig66,Proud single mama who raised a boy to be a good man. Full time worker in compliance. Just here to listen and learn but occasionally give my 2 cents worth.,Melbourne Australia,557,347,1994,0,@profesterman Thanks Professor this is good news. I try to focus on vaccination rates and testing but the heart always sinks a little when the cases go up.,[]
608,inane_raving,old and boring. nothing to see here. move along,,665,121,5546,75,"Just been told (from the horse's mouth) that the drive-through vaccination place at NORTH SHORE airport (which is up Dairy Flat way) would love to have more people coming through. So anyone in North North Shore or Whangaparaoa etc, get on in. Or just anyone who wants to get out!",[]
609,YinzerV,"Grunt lawyer, cat dad. Football, hockey, animation, comics, and 90s and neo-90s music fan.  COVID vaxxed as of 4/26/21",Home: Pittsburgh; Lives: PDX,200,105,4257,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
610,DavidCloutier,"A teacher who used to tweet about education and tech, now just standing up for the place I call home. Personal account, with personal views only. He/him.",Treaty 7 Territory,1488,1000,4129,74,"""Restriction exemption program"" is to vaccination passport what ""Canadian semiaquatic rodent posterior doughnuts"" is to Beavertails",[]
611,rickymuchacho,I love dad jokes and sarcasm he/him🏳️‍🌈 #resist,"Toronto, Ontario",437,389,436,0,"I’m feeling overwhelmed today. I will not stand by and let 5% of our population dictate how we get to live. Vaccination is the only way forward. We’ve done it before with measles, mumps…it’s time to do it again. Enough. Get vaccinated or I’m not cutting your hair.",[]
612,pm_citizen,"US Citizen concerned about the attacks to our Constitution, safety, and humanity.
Save our Democracy","Green Bay, WI",22,22,19173,0,"@RNCResearch @GOP Red states have the lowest vaccination rates and the highest NEW COVID rates.  99% of deaths from COVID now are UNVACCINATED.  

@gop your messaging is killing people!!!!!",[]
613,SnowHedrick,Respect Wildlife!  Humans and Animals are all connected in the web of life.  Be kind.,,592,390,53007,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
614,trumwill,Thinker of thoughts and tweeter of tweets and ne'er the twain shall meet. Editor-in-Chief of Ordinary Times. Got something to say? My DMs are open.,"Mudfort, WV",934,3751,245404,0,"@jimmyotx @Limubai_bol @HudsonRiverCroc I don't know how much good it would do, but vaccination as a condition for flight is much more feasible. (I also think it's a matter of time, if things don't improve quickly.",[]
